Ticker,Final_Grade,Floor Tier,Status,Close Price,FCF_Yield,ROA,EV_EBITDA
MCD,54.2,🟢 Strong Green (< -60),Live Strong Dot (Today),253.54,0.03488506309292509,0.1325,15.596
BC,52.6,🟢 Strong Green (< -60),Live Strong Dot (Today),71.17,0.07928893966211316,0.033800002,10.824
AON,52.1,🟢 Strong Green (< -60),Live Strong Dot (Today),305.78,0.04919835101802636,0.05829,13.589
GD,51.1,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),354.25,0.045556454080758535,0.06079,15.204
TJX,50.6,🟢 Strong Green (< -60),Live Strong Dot (Today),126.31,0.03167041585491933,0.13543001,16.553
CALM,50.3,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),73.71,0.0025599799355544746,0.06931,5.435
SYK,49.8,🟢 Strong Green (< -60),Live Strong Dot (Today),273.48,0.039164855081095275,0.08162,15.664
SCHL,48.9,🟢 Strong Green (< -60),Live Strong Dot (Today),35.03,0.08585636885107917,0.0138,11.859
ATR,48.4,🟢 Strong Green (< -60),Live Strong Dot (Today),125.16,0.03333571832155438,0.06141,11.378
COCO,48.2,🟢 Strong Green (< -60),Live Strong Dot (Today),52.03,0.03480236188909561,0.16974,19.534
SXI,47.6,🟢 Strong Green (< -60),Live Strong Dot (Today),269.27,0.049986826853572204,0.060560003,18.911
MTH,47.1,🟢 Strong Green (< -60),Live Strong Dot (Today),64.09,0.07039483381914473,0.03346,11.838
NHI,45.5,🟢 Strong Green (< -60),Live Strong Dot (Today),70.7,0.04954682868303115,0.04385,16.812
WINA,45.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),310.05,0.029764277330967506,0.78069997,21.045
PSA,44.5,🟢 Strong Green (< -60),Live Strong Dot (Today),296.24,0.04212022036802605,0.06985,19.235
CUBE,44.4,🟢 Strong Green (< -60),Live Strong Dot (Today),39.4,0.05449769333566643,0.04282,17.561
ORLY,42.6,🟢 Strong Green (< -60),Live Strong Dot (Today),85.68,0.022659220669930237,0.13670999,18.826
TDG,41.8,🟢 Strong Green (< -60),Live Strong Dot (Today),1147.11,0.023003848635529317,0.11817,18.27
PINS,40.8,🟢 Strong Green (< -60),Live Strong Dot (Today),18.9,0.11181184813868199,0.03513,33.35
JJSF,40.3,🟢 Strong Green (< -60),Live Strong Dot (Today),83.8,0.03682325516147347,0.03621,10.728
TXRH,38.1,🟢 Strong Green (< -60),Live Strong Dot (Today),179.71,0.019998060849606137,0.08718,18.132
VMC,37.7,🟢 Strong Green (< -60),Live Strong Dot (Today),253.39,0.025679737813778195,0.06044,15.914
MAR,35.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),329.07,0.02347574637819071,0.09761,21.421
XHR,35.0,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),17.6,0.041255771608682656,0.02499,12.241
EXR,34.0,🟢 Strong Green (< -60),Live Strong Dot (Today),138.26,0.049103277494283504,0.03358,18.811
RTX,33.7,🟢 Strong Green (< -60),Live Strong Dot (Today),198.54,0.036957439770994395,0.04212,18.832
VNO,30.6,🟢 Strong Green (< -60),Live Strong Dot (Today),35.79,0.06292082567204725,0.01008,20.723
COST,28.5,🟢 Strong Green (< -60),Live Strong Dot (Today),904.09,0.01734223827649941,0.086660005,28.903
MLM,27.4,🟢 Strong Green (< -60),Live Strong Dot (Today),509.18,0.016422823059867767,0.045679998,17.129
FND,26.9,🟢 Strong Green (< -60),Live Strong Dot (Today),47.82,0.027521534325260655,0.027420001,13.637
FR,24.8,🟢 Strong Green (< -60),Live Strong Dot (Today),61.6,0.03442901123935969,0.03524,20.536
PCAR,24.4,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),122.57,0.029924957258974354,0.041160002,21.6
TRNO,23.4,🟢 Strong Green (< -60),Live Strong Dot (Today),65.41,0.04482827012745284,0.02437,26.253
CALX,21.0,🟢 Strong Green (< -60),Live Strong Dot (Today),35.5,0.02745740790572521,0.04081,25.515
ALKS,16.6,🟢 Strong Green (< -60),Posted Strong Dot (Yesterday),46.11,0.019815187540600486,0.042,30.364
AXP,9.4,🟢 Strong Green (< -60),Live Strong Dot (Today),325.31,0.0,0.037920002,100.0
H,8.4,🟢 Strong Green (< -60),Live Strong Dot (Today),165.13,0.010940594032123252,0.02192,23.241
TFIN,2.2,🟢 Strong Green (< -60),Live Strong Dot (Today),66.06,0.0,0.00556,100.0
