Symbol,Price,$ Change,% Change,Quantity,$ Unrealized,% Unrealized,Current Balance
VOO,701.780029296875,0.75,0.10698543124496981,10.415,0.0,0.0,7309.039005126952
BSX,43.34000015258789,-0.20999908447265625,-0.4822022690047476,5.0,-21.049999237060547,-8.853837744294657,216.70000076293945
RDDT,150.85000610351562,-1.9799957275390625,-1.2955543439224981,5.0,445.5000305175781,144.29150785994435,754.2500305175781
ROL,32.43000030517578,-0.5699996948242188,-1.7272718024976326,7.0,-32.54999786376953,-12.54045225141375,227.01000213623047
SNAP,5.53000020980835,-0.11999988555908203,-2.123891743957186,30.0,13.500006294250483,8.85827184662105,165.9000062942505
ZTS,71.4000015258789,-1.6199951171875,-2.218563669766104,3.0,-13.799995422363281,-6.052629571211965,214.20000457763672
EZPZ,20.600000381469727,1.2950000762939453,6.708106997267171,2.0,8.440000762939455,25.76312809200078,41.20000076293945
RUN,8.529999732971191,-0.19500064849853516,-2.2349643549893723,28.0,-17.220007476806643,-6.724989251271827,238.83999252319336
AMZN,253.7100067138672,2.5200042724609375,1.0032263418002734,1.0,2.4400067138671773,0.9710696517161529,253.7100067138672
